Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Missing Libyan Jetliners Raise Fears of Suicide Airliner Attacks on 9/11,846,unrelated,unrelated,unrelated,5.08985351644e-07,3.74286983629e-08,8.99853148439e-06,0.999990463257
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,1125,unrelated,unrelated,unrelated,6.94957904557e-08,2.80384320206e-08,1.03884281089e-06,0.999998807907
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,524,unrelated,unrelated,unrelated,5.5715174696e-09,2.54870258232e-08,2.84238694803e-07,0.999999642372
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1761,discuss,discuss,discuss,0.0120785431936,0.00814575795084,0.979773819447,1.8479136088e-06
Obama: murder of James Foley 'shocks the conscience of the entire world',1223,unrelated,unrelated,unrelated,6.46808439342e-06,8.97284223811e-07,2.3749569209e-06,0.999990224838
Would-be rapist has penis severed by angry mob,1042,unrelated,unrelated,unrelated,3.66045611599e-07,2.44698327379e-07,2.43140476641e-07,0.999999165535
Matt Taibbi Disappears From Omidyar’s First Look Media,1761,unrelated,unrelated,unrelated,6.00038134735e-08,4.65684557582e-08,2.83269059764e-06,0.999997019768
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,1046,agree,agree,discuss,0.2407425493,0.337126165628,0.419966906309,0.00216443347745
Soldier shot at war memorial in Canada,892,unrelated,unrelated,unrelated,5.58531745298e-08,1.6536947367e-09,8.04623653039e-07,0.999999165535
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",1168,discuss,discuss,discuss,8.5732590378e-06,2.7343921829e-05,0.999953150749,1.0889177247e-05
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,1489,unrelated,unrelated,unrelated,4.68185596958e-08,2.91742878744e-08,8.63602690515e-05,0.999913573265
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,459,unrelated,unrelated,unrelated,2.29317834055e-07,1.45917589123e-08,5.46660281486e-08,0.999999642372
Magic mushrooms found in BUCKINGHAM PALACE by Alan Titchmarsh,1647,agree,agree,agree,0.825561881065,0.00654516601935,0.167876705527,1.62460000865e-05
Isis militants claim to have killed US journalist James Foley,676,unrelated,unrelated,unrelated,3.84104970053e-09,1.1058895133e-08,5.30161401002e-07,0.999999403954
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",704,unrelated,unrelated,unrelated,4.97032431213e-07,1.17883757866e-07,1.58213777013e-06,0.999997854233
Michael Brown shooting audio caught on tape?,1446,discuss,discuss,discuss,2.84940015263e-05,9.10167273105e-06,0.999959468842,2.9389343581e-06
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1948,unrelated,unrelated,unrelated,8.36858049524e-08,6.27318286206e-08,2.23034408009e-06,0.999997615814
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1987,discuss,discuss,agree,0.663881361485,0.0914954543114,0.244345039129,0.000278173101833
Man who SLAPS people if they sneeze in public being hunted by police,1375,unrelated,unrelated,unrelated,1.34084041292e-06,7.48876686885e-07,7.21730600617e-07,0.999997138977
ISIS Appears To Behead American Photojournalist In YouTube Video,1358,unrelated,unrelated,unrelated,8.28634796335e-08,2.55012167827e-07,2.60286628873e-06,0.999997019768
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,2125,disagree,disagree,discuss,0.204501271248,0.00632207794115,0.7891523242,2.4285622203e-05
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2434,discuss,discuss,discuss,0.00777007872239,0.00600845878944,0.88529998064,0.100921444595
New policy could reduce marijuana possession arrests,1171,unrelated,unrelated,unrelated,1.25720896449e-06,9.56076178227e-08,6.10806091572e-06,0.999992489815
EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,1205,unrelated,unrelated,unrelated,4.81258102809e-05,1.05659509586e-07,3.77410196961e-06,0.99994802475
Report claims Kim Jong-un underwent surgery to repair fractured ankles,2022,discuss,discuss,discuss,2.07518733077e-05,1.07525083877e-05,0.999581515789,0.000386993633583
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1299,unrelated,unrelated,unrelated,9.24757825871e-10,3.28694760299e-09,2.25064059123e-06,0.999997735023
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1948,unrelated,unrelated,unrelated,4.55584586234e-06,2.35776823843e-07,0.0689734220505,0.931021809578
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,1424,discuss,discuss,agree,0.631330430508,0.000165193923749,0.368495255709,9.08639412955e-06
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,816,agree,agree,discuss,0.0125430366024,0.00199708179571,0.985413253307,4.66408018838e-05
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',1787,unrelated,unrelated,unrelated,1.76609205482e-07,5.51955388062e-08,2.4588464953e-07,0.999999523163
BREAKING: Soldier shot at War Memorial in Ottawa,892,unrelated,unrelated,unrelated,1.27755612311e-07,4.45233094837e-09,6.42602344669e-07,0.999999284744
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,1012,unrelated,unrelated,unrelated,1.83580382895e-07,4.01828721408e-08,1.44011403336e-06,0.99999833107
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",2288,unrelated,unrelated,unrelated,1.71514741965e-07,2.33303620867e-09,2.48211932785e-07,0.999999523163
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",816,unrelated,unrelated,unrelated,1.14800737805e-08,2.31655423732e-08,9.88518081613e-07,0.999998927116
"Dead for 48 minutes, Catholic Priest claims God is female",34,unrelated,unrelated,unrelated,2.24359155254e-07,1.7700720889e-07,6.88478451139e-07,0.999998927116
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,1400,unrelated,unrelated,unrelated,1.78473740675e-07,2.45869102855e-08,3.84254015273e-08,0.999999761581
Missing American journalist reportedly beheaded by Islamic State ,1574,unrelated,unrelated,unrelated,2.72915610111e-08,1.15811280565e-08,1.22528342672e-06,0.999998688698
'Banksy' Reacts To Paris Attack With Poignant Drawing,1406,unrelated,unrelated,unrelated,3.50709501618e-06,5.28163241142e-07,0.000429974985309,0.999566018581
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",169,unrelated,unrelated,unrelated,1.78736172529e-07,5.56235768556e-09,5.2312329899e-06,0.999994635582
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1931,unrelated,unrelated,unrelated,1.10350845262e-06,6.96985296145e-08,5.22945674675e-06,0.999993562698
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,2434,discuss,discuss,discuss,2.90502448479e-05,7.28025179342e-06,0.999959945679,3.68018868357e-06
Axl Rose NOT Dead: Fake MSNBC Death Hoax Goes Viral On Facebook,144,unrelated,unrelated,unrelated,2.26328779718e-07,5.15672873291e-08,1.6248123984e-06,0.999998092651
KC hospital: Patient does not have symptom profile of Ebola,1226,unrelated,unrelated,unrelated,2.51712293675e-07,8.13398592925e-09,5.2125990635e-08,0.999999642372
"Marine Gets Shot in the Head, Walks Away",860,unrelated,unrelated,unrelated,4.45616620937e-07,8.89557014716e-08,3.16021470326e-07,0.999999165535
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,742,unrelated,unrelated,unrelated,4.90478591075e-08,6.33072474443e-08,5.76324009671e-06,0.999994158745
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1821,discuss,discuss,discuss,0.000125564794871,2.64565132966e-05,0.999847769737,1.95357344523e-07
Rats are still running around at Vogue,2031,agree,agree,discuss,0.0412065573037,1.98802154046e-05,0.95877122879,2.35256857195e-06
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,1934,unrelated,unrelated,unrelated,0.000308278104058,1.33345865834e-05,0.00371497822925,0.995963335037
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,292,discuss,discuss,discuss,0.0389394983649,0.0011401695665,0.959870636463,4.96598950122e-05
God is a woman- Priest who died for 48 minutes claims,603,agree,agree,agree,0.957715630531,0.0269509628415,0.0144697921351,0.00086361594731
Tropical spider burrowed under Bali tourist's skin,1709,unrelated,unrelated,unrelated,9.37594393235e-08,1.53832200311e-08,1.10144448229e-07,0.999999761581
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",1597,unrelated,unrelated,unrelated,2.14934934775e-05,1.58501291025e-06,2.31657249969e-05,0.999953746796
Audio recording allegedly captures moment Michael Brown was shot,2070,unrelated,unrelated,unrelated,3.29946239219e-08,1.82396515669e-08,1.98637872018e-06,0.999997973442
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,1909,discuss,discuss,discuss,0.00457136239856,5.11721009389e-05,0.995360434055,1.70381572389e-05
REPORT: Apple's Watch Will Come In 2 Storage Sizes,2022,unrelated,unrelated,unrelated,2.96786666354e-08,1.47720875532e-08,3.05940329781e-06,0.999996900558
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,614,unrelated,unrelated,discuss,0.143193557858,0.391636878252,0.46495321393,0.00021635707526
Now the Vogue Rats Are Chewing Through Couture,618,unrelated,unrelated,unrelated,2.16812190956e-06,3.97664017271e-08,3.61377594515e-08,0.999997735023
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,34,unrelated,unrelated,unrelated,9.66356807908e-08,6.52409681834e-08,4.94665925999e-07,0.999999284744
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1821,discuss,discuss,discuss,1.42949838846e-05,9.93115372694e-06,0.999765098095,0.00021071213996
"Report: new 12-inch MacBook Air slims down, has single USB port",1049,unrelated,unrelated,unrelated,2.00695886576e-08,3.4598699461e-09,1.29327091258e-07,0.999999880791
Popular 'Banksy' Instagram account offers powerful message of perseverance after Paris attack,2024,discuss,discuss,discuss,0.0848394185305,0.0335357412696,0.881216645241,0.000408174179029
Islamic State claims it executed American photojournalist James Foley,874,unrelated,unrelated,unrelated,1.22480932063e-08,7.62521779052e-09,3.80226470043e-06,0.999996185303
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1848,unrelated,unrelated,unrelated,2.09341717294e-08,8.57774864471e-08,1.88819740288e-06,0.999997973442
Large space object slams Nicaragua’s capital as asteroid passes Earth,534,unrelated,unrelated,unrelated,2.50275661529e-07,1.4481494226e-08,9.50359753915e-06,0.999990224838
Meteor Leaves 40-Foot Crater Near Managua's Airport,1383,unrelated,unrelated,unrelated,2.71841003041e-07,3.32639331191e-07,8.06442486123e-08,0.999999284744
ISIS chlorine attack on security forces confirmed – Iraq officials,2224,discuss,discuss,discuss,0.000559590815101,0.000215902851778,0.999127209187,9.73659116426e-05
"Comcast Turns Complaints Back On Customer, Gets His Employer To Fire Him",2434,unrelated,unrelated,unrelated,7.65339223108e-07,2.17390663693e-07,1.31785473059e-05,0.999985814095
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,499,unrelated,unrelated,unrelated,5.0962091791e-07,1.08285398426e-07,1.03850334199e-05,0.999989032745
"Obama, Outraged Over Beheading, Vows to Stay on Course",1721,discuss,discuss,discuss,0.193076238036,0.00042201631004,0.73143607378,0.075065612793
Tropical spider burrowed under Bali tourist's skin,1210,unrelated,unrelated,unrelated,6.95651714011e-09,5.79011683044e-08,2.52513416399e-07,0.999999642372
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,989,unrelated,unrelated,unrelated,1.37883766627e-08,1.0461037192e-07,2.05241190088e-06,0.999997854233
Fence-jumper got farther into White House,263,unrelated,unrelated,unrelated,2.10340488138e-07,1.75549885739e-07,1.45151398101e-06,0.999998211861
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1424,discuss,discuss,agree,0.617009282112,2.9817556424e-05,0.38295930624,1.62501828527e-06
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,816,unrelated,unrelated,unrelated,6.26038820783e-09,3.73661066533e-08,2.74480953522e-05,0.999972462654
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,1611,discuss,discuss,agree,0.744102954865,0.240857198834,0.0150321237743,7.70651877247e-06
"Video showing American journalist beheaded believed real, officials and family say",1863,unrelated,unrelated,unrelated,2.9779432225e-05,1.44876694321e-05,8.94719869393e-06,0.999946832657
'Spiderman' squished: Perth experts debunk spider burrowing claims,214,unrelated,unrelated,unrelated,3.22187133861e-07,3.15818233787e-08,5.00479188759e-07,0.999999165535
Lebanon detains wife and son of Al-Baghdadi,2042,unrelated,unrelated,unrelated,6.24087874712e-08,5.90352939867e-08,6.54758665064e-08,0.999999761581
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,1598,discuss,discuss,discuss,0.00133482995443,7.11335769665e-06,0.998651921749,6.20675382379e-06
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",1299,unrelated,unrelated,unrelated,4.31880797791e-09,7.11056191705e-09,1.49962403384e-07,0.999999880791
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1931,disagree,disagree,unrelated,0.00294382008724,5.00408532389e-05,0.000669058586936,0.99633705616
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,346,unrelated,unrelated,unrelated,2.07911995176e-07,6.18538038566e-08,3.80837889224e-07,0.999999403954
Kim Jong-un 'so fat he has fractured his ankles',1837,unrelated,unrelated,unrelated,2.2898073837e-07,1.21790307617e-07,1.41747739235e-06,0.999998211861
Zack Snyder Responds to Fake Stolen Batmobile Report,618,unrelated,unrelated,unrelated,4.16834296857e-07,3.0219343472e-08,2.41231727927e-08,0.999999523163
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1358,unrelated,unrelated,unrelated,1.01602005032e-07,1.08115592923e-07,4.65936909677e-06,0.999995112419
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,2022,unrelated,unrelated,unrelated,1.14356053516e-08,3.04630165537e-09,7.33318017865e-07,0.999999284744
Rodney Constantine keeps Facebook promise and turns himself in to police,1408,agree,agree,agree,0.988673627377,0.00241844425909,0.00890405941755,3.91681442125e-06
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,2302,discuss,discuss,discuss,0.000128713945742,7.09607377303e-07,0.999869465828,1.12873931357e-06
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,144,unrelated,unrelated,unrelated,3.85851706142e-07,7.63640031209e-08,3.37416258844e-06,0.999996185303
Mum Offers to Sell Twin Boy to Save Twin Girl,720,unrelated,unrelated,unrelated,5.2700715969e-07,2.31546039231e-07,4.11199143855e-05,0.999958157539
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2075,discuss,discuss,discuss,0.00012305531709,6.5721228566e-06,0.999844312668,2.60170818365e-05
Apple Users Add Hairgate to iPhone 6 Problems,1787,unrelated,unrelated,unrelated,9.39076159057e-08,1.05352784274e-08,2.10190296457e-06,0.999997735023
CNN Airs Alleged Audio from Michael Brown Shooting,2434,discuss,discuss,discuss,7.89305886428e-06,1.6624771888e-05,0.996202170849,0.00377330021001
N Korean leader misses annual ritual; sister ‘takes over duties’,2048,discuss,discuss,discuss,0.00161601172294,1.54128429131e-05,0.997804582119,0.000563982175663
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2088,discuss,discuss,discuss,0.00588904693723,3.98738757212e-06,0.994106173515,7.25363292986e-07
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,346,unrelated,unrelated,unrelated,3.86128533592e-07,1.12326198121e-07,4.1400386408e-07,0.999999046326
